,Date,HomeTeam,AwayTeam,FTR,HomeTeamcat,AwayTeamcat,FTRcat,MatchYear
6270,2009-12-16,Burnley,Arsenal,D,10,0,1,2009
6271,2009-12-16,Chelsea,Portsmouth,H,13,33,2,2009
6272,2009-12-16,Liverpool,Wigan,H,24,47,2,2009
6273,2009-12-16,Tottenham,ManCity,H,43,25,2,2009
6274,2009-12-19,Arsenal,Hull,H,0,20,2,2009
6275,2009-12-19,AstonVilla,Stoke,H,1,39,2,2009
6276,2009-12-19,Blackburn,Tottenham,A,4,43,0,2009
6277,2009-12-19,Fulham,ManUnited,H,18,26,2,2009
6278,2009-12-19,ManCity,Sunderland,H,25,40,2,2009
6279,2009-12-19,Portsmouth,Liverpool,H,33,24,2,2009
6280,2009-12-20,Everton,Birmingham,D,17,3,1,2009
6281,2009-12-20,WestHam,Chelsea,D,46,13,1,2009
6282,2009-12-20,Wolves,Burnley,H,49,10,2,2009
6283,2009-12-26,Birmingham,Chelsea,D,3,13,1,2009
6284,2009-12-26,Burnley,Bolton,D,10,6,1,2009
6285,2009-12-26,Fulham,Tottenham,D,18,43,1,2009
6286,2009-12-26,Liverpool,Wolves,H,24,49,2,2009
6287,2009-12-26,ManCity,Stoke,H,25,39,2,2009
6288,2009-12-26,Sunderland,Everton,D,40,17,1,2009
6289,2009-12-26,WestHam,Portsmouth,H,46,33,2,2009
6290,2009-12-26,Wigan,Blackburn,D,47,4,1,2009
6291,2009-12-27,Arsenal,AstonVilla,H,0,1,2,2009
6292,2009-12-27,Hull,ManUnited,A,20,26,0,2009
6293,2009-12-28,Blackburn,Sunderland,D,4,40,1,2009
6294,2009-12-28,Chelsea,Fulham,H,13,18,2,2009
6295,2009-12-28,Everton,Burnley,H,17,10,2,2009
6296,2009-12-28,Stoke,Birmingham,A,39,3,0,2009
6297,2009-12-28,Tottenham,WestHam,H,43,46,2,2009
6298,2009-12-28,Wolves,ManCity,A,49,25,0,2009
6299,2009-12-29,AstonVilla,Liverpool,A,1,24,0,2009
6300,2009-12-29,Bolton,Hull,D,6,20,1,2009
6301,2009-12-30,ManUnited,Wigan,H,26,47,2,2009
6302,2009-12-30,Portsmouth,Arsenal,A,33,0,0,2009
6303,2010-05-01,Stoke,Fulham,H,39,18,2,2010
6304,2010-09-01,Arsenal,Everton,D,0,17,1,2010
6305,2010-09-01,Birmingham,ManUnited,D,3,26,1,2010
6306,2010-11-01,ManCity,Blackburn,H,25,4,2,2010
6307,2010-01-16,Chelsea,Sunderland,H,13,40,2,2010
6308,2010-01-16,Everton,ManCity,H,17,25,2,2010
6309,2010-01-16,ManUnited,Burnley,H,26,10,2,2010
6310,2010-01-16,Stoke,Liverpool,D,39,24,1,2010
6311,2010-01-16,Tottenham,Hull,D,43,20,1,2010
6312,2010-01-16,Wolves,Wigan,A,49,47,0,2010
6313,2010-01-17,AstonVilla,WestHam,D,1,46,1,2010
6314,2010-01-17,Blackburn,Fulham,H,4,18,2,2010
6315,2010-01-17,Bolton,Arsenal,A,6,0,0,2010
6316,2010-01-20,Arsenal,Bolton,H,0,6,2,2010
6317,2010-01-20,Liverpool,Tottenham,H,24,43,2,2010
6318,2010-01-23,ManUnited,Hull,H,26,20,2,2010
6319,2010-01-26,Bolton,Burnley,H,6,10,2,2010
6320,2010-01-26,Portsmouth,WestHam,D,33,46,1,2010
6321,2010-01-26,Tottenham,Fulham,H,43,18,2,2010
6322,2010-01-26,Wolves,Liverpool,D,49,24,1,2010
6323,2010-01-27,AstonVilla,Arsenal,D,1,0,1,2010
6324,2010-01-27,Blackburn,Wigan,H,4,47,2,2010
6325,2010-01-27,Chelsea,Birmingham,H,13,3,2,2010
6326,2010-01-27,Everton,Sunderland,H,17,40,2,2010
6327,2010-01-30,Birmingham,Tottenham,D,3,43,1,2010
6328,2010-01-30,Burnley,Chelsea,A,10,13,0,2010
6329,2010-01-30,Fulham,AstonVilla,A,18,1,0,2010
6330,2010-01-30,Hull,Wolves,D,20,49,1,2010
6331,2010-01-30,Liverpool,Bolton,H,24,6,2,2010
6332,2010-01-30,WestHam,Blackburn,D,46,4,1,2010
6333,2010-01-30,Wigan,Everton,A,47,17,0,2010
6334,2010-01-31,Arsenal,ManUnited,A,0,26,0,2010
6335,2010-01-31,ManCity,Portsmouth,H,25,33,2,2010
6336,2010-01-02,Sunderland,Stoke,D,40,39,1,2010
6337,2010-02-02,Hull,Chelsea,D,20,13,1,2010
6338,2010-03-02,Fulham,Portsmouth,H,18,33,2,2010
6339,2010-06-02,Bolton,Fulham,D,6,18,1,2010
6340,2010-06-02,Burnley,WestHam,H,10,46,2,2010
6341,2010-06-02,Hull,ManCity,H,20,25,2,2010
6342,2010-06-02,Liverpool,Everton,H,24,17,2,2010
6343,2010-06-02,ManUnited,Portsmouth,H,26,33,2,2010
6344,2010-06-02,Stoke,Blackburn,H,39,4,2,2010
6345,2010-06-02,Sunderland,Wigan,D,40,47,1,2010
6346,2010-06-02,Tottenham,AstonVilla,D,43,1,1,2010
6347,2010-07-02,Birmingham,Wolves,H,3,49,2,2010
6348,2010-07-02,Chelsea,Arsenal,H,13,0,2,2010
6349,2010-09-02,Fulham,Burnley,H,18,10,2,2010
6350,2010-09-02,ManCity,Bolton,H,25,6,2,2010
6351,2010-09-02,Portsmouth,Sunderland,D,33,40,1,2010
6352,2010-09-02,Wigan,Stoke,D,47,39,1,2010
6353,2010-10-02,Arsenal,Liverpool,H,0,24,2,2010
6354,2010-10-02,AstonVilla,ManUnited,D,1,26,1,2010
6355,2010-10-02,Blackburn,Hull,H,4,20,2,2010
6356,2010-10-02,Everton,Chelsea,H,17,13,2,2010
6357,2010-10-02,WestHam,Birmingham,H,46,3,2,2010
6358,2010-10-02,Wolves,Tottenham,H,49,43,2,2010
6359,2010-02-16,Stoke,ManCity,D,39,25,1,2010
6360,2010-02-17,Wigan,Bolton,D,47,6,1,2010
6361,2010-02-20,Arsenal,Sunderland,H,0,40,2,2010
6362,2010-02-20,Everton,ManUnited,H,17,26,2,2010
6363,2010-02-20,Portsmouth,Stoke,A,33,39,0,2010
6364,2010-02-20,WestHam,Hull,H,46,20,2,2010
6365,2010-02-20,Wolves,Chelsea,A,49,13,0,2010
6366,2010-02-21,AstonVilla,Burnley,H,1,10,2,2010
6367,2010-02-21,Blackburn,Bolton,H,4,6,2,2010
6368,2010-02-21,Fulham,Birmingham,H,18,3,2,2010
6369,2010-02-21,ManCity,Liverpool,D,25,24,1,2010
6370,2010-02-21,Wigan,Tottenham,A,47,43,0,2010
6371,2010-02-23,ManUnited,WestHam,H,26,46,2,2010
6372,2010-02-27,Birmingham,Wigan,H,3,47,2,2010
6373,2010-02-27,Bolton,Wolves,H,6,49,2,2010
6374,2010-02-27,Burnley,Portsmouth,A,10,33,0,2010
6375,2010-02-27,Chelsea,ManCity,A,13,25,0,2010
6376,2010-02-27,Stoke,Arsenal,A,39,0,0,2010
6377,2010-02-28,Liverpool,Blackburn,H,24,4,2,2010
6378,2010-02-28,Sunderland,Fulham,D,40,18,1,2010
6379,2010-02-28,Tottenham,Everton,H,43,17,2,2010
6380,2010-06-03,Arsenal,Burnley,H,0,10,2,2010
6381,2010-06-03,WestHam,Bolton,A,46,6,0,2010
6382,2010-06-03,Wolves,ManUnited,A,49,26,0,2010
6383,2010-07-03,Everton,Hull,H,17,20,2,2010
6384,2010-08-03,Wigan,Liverpool,H,47,24,2,2010
6385,2010-09-03,Portsmouth,Birmingham,A,33,3,0,2010
6386,2010-09-03,Sunderland,Bolton,H,40,6,2,2010
6387,2010-10-03,Burnley,Stoke,D,10,39,1,2010
6388,2010-03-13,Birmingham,Everton,D,3,17,1,2010
6389,2010-03-13,Bolton,Wigan,H,6,47,2,2010
6390,2010-03-13,Burnley,Wolves,A,10,49,0,2010
6391,2010-03-13,Chelsea,WestHam,H,13,46,2,2010
6392,2010-03-13,Hull,Arsenal,A,20,0,0,2010
6393,2010-03-13,Stoke,AstonVilla,D,39,1,1,2010
6394,2010-03-13,Tottenham,Blackburn,H,43,4,2,2010
6395,2010-03-14,ManUnited,Fulham,H,26,18,2,2010
6396,2010-03-14,Sunderland,ManCity,D,40,25,1,2010
6397,2010-03-15,Liverpool,Portsmouth,H,24,33,2,2010
6398,2010-03-16,Wigan,AstonVilla,A,47,1,0,2010
6399,2010-03-20,Arsenal,WestHam,H,0,46,2,2010
6400,2010-03-20,AstonVilla,Wolves,D,1,49,1,2010
6401,2010-03-20,Everton,Bolton,H,17,6,2,2010
6402,2010-03-20,Portsmouth,Hull,H,33,20,2,2010
6403,2010-03-20,Stoke,Tottenham,A,39,43,0,2010
6404,2010-03-20,Sunderland,Birmingham,H,40,3,2,2010
6405,2010-03-20,Wigan,Burnley,H,47,10,2,2010
6406,2010-03-21,Blackburn,Chelsea,D,4,13,1,2010
6407,2010-03-21,Fulham,ManCity,A,18,25,0,2010
6408,2010-03-21,ManUnited,Liverpool,H,26,24,2,2010
6409,2010-03-23,WestHam,Wolves,A,46,49,0,2010
6410,2010-03-24,AstonVilla,Sunderland,D,1,40,1,2010
6411,2010-03-24,Blackburn,Birmingham,H,4,3,2,2010
6412,2010-03-24,ManCity,Everton,A,25,17,0,2010
6413,2010-03-24,Portsmouth,Chelsea,A,33,13,0,2010
6414,2010-03-27,Birmingham,Arsenal,D,3,0,1,2010
6415,2010-03-27,Bolton,ManUnited,A,6,26,0,2010
6416,2010-03-27,Chelsea,AstonVilla,H,13,1,2,2010
6417,2010-03-27,Hull,Fulham,H,20,18,2,2010
6418,2010-03-27,Tottenham,Portsmouth,H,43,33,2,2010
6419,2010-03-27,WestHam,Stoke,A,46,39,0,2010
6420,2010-03-27,Wolves,Everton,D,49,17,1,2010
6421,2010-03-28,Burnley,Blackburn,A,10,4,0,2010
6422,2010-03-28,Liverpool,Sunderland,H,24,40,2,2010
6423,2010-03-29,ManCity,Wigan,H,25,47,2,2010
6424,2010-03-04,Arsenal,Wolves,H,0,49,2,2010
6425,2010-03-04,Bolton,AstonVilla,A,6,1,0,2010
6426,2010-03-04,Burnley,ManCity,A,10,25,0,2010
6427,2010-03-04,ManUnited,Chelsea,A,26,13,0,2010
6428,2010-03-04,Portsmouth,Blackburn,D,33,4,1,2010
6429,2010-03-04,Stoke,Hull,H,39,20,2,2010
6430,2010-03-04,Sunderland,Tottenham,H,40,43,2,2010
6431,2010-04-04,Birmingham,Liverpool,D,3,24,1,2010
6432,2010-04-04,Everton,WestHam,D,17,46,1,2010
6433,2010-04-04,Fulham,Wigan,H,18,47,2,2010
6434,2010-10-04,Hull,Burnley,A,20,10,0,2010
6435,2010-10-04,WestHam,Sunderland,H,46,40,2,2010
6436,2010-11-04,Blackburn,ManUnited,D,4,26,1,2010
6437,2010-11-04,Liverpool,Fulham,D,24,18,1,2010
6438,2010-11-04,ManCity,Birmingham,H,25,3,2,2010
6439,2010-11-04,Wolves,Stoke,D,49,39,1,2010
6440,2010-04-13,Chelsea,Bolton,H,13,6,2,2010
6441,2010-04-14,AstonVilla,Everton,D,1,17,1,2010
6442,2010-04-14,Tottenham,Arsenal,H,43,0,2,2010
6443,2010-04-14,Wigan,Portsmouth,D,47,33,1,2010
6444,2010-04-17,Birmingham,Hull,D,3,20,1,2010
6445,2010-04-17,Blackburn,Everton,A,4,17,0,2010
6446,2010-04-17,Fulham,Wolves,D,18,49,1,2010
6447,2010-04-17,ManCity,ManUnited,A,25,26,0,2010
6448,2010-04-17,Stoke,Bolton,A,39,6,0,2010
6449,2010-04-17,Sunderland,Burnley,H,40,10,2,2010
6450,2010-04-17,Tottenham,Chelsea,H,43,13,2,2010
6451,2010-04-18,Portsmouth,AstonVilla,A,33,1,0,2010
6452,2010-04-18,Wigan,Arsenal,H,47,0,2,2010
6453,2010-04-19,Liverpool,WestHam,H,24,46,2,2010
6454,2010-04-21,Hull,AstonVilla,A,20,1,0,2010
6455,2010-04-24,Arsenal,ManCity,D,0,25,1,2010
6456,2010-04-24,Bolton,Portsmouth,D,6,33,1,2010
6457,2010-04-24,Hull,Sunderland,A,20,40,0,2010
6458,2010-04-24,ManUnited,Tottenham,H,26,43,2,2010
6459,2010-04-24,WestHam,Wigan,H,46,47,2,2010
6460,2010-04-24,Wolves,Blackburn,D,49,4,1,2010
6461,2010-04-25,AstonVilla,Birmingham,H,1,3,2,2010
6462,2010-04-25,Burnley,Liverpool,A,10,24,0,2010
6463,2010-04-25,Chelsea,Stoke,H,13,39,2,2010
6464,2010-04-25,Everton,Fulham,H,17,18,2,2010
6465,2010-01-05,Birmingham,Burnley,H,3,10,2,2010
6466,2010-01-05,ManCity,AstonVilla,H,25,1,2,2010
6467,2010-01-05,Portsmouth,Wolves,H,33,49,2,2010
6468,2010-01-05,Stoke,Everton,D,39,17,1,2010
6469,2010-01-05,Tottenham,Bolton,H,43,6,2,2010
6470,2010-02-05,Fulham,WestHam,H,18,46,2,2010
6471,2010-02-05,Liverpool,Chelsea,A,24,13,0,2010
6472,2010-02-05,Sunderland,ManUnited,A,40,26,0,2010
6473,2010-03-05,Blackburn,Arsenal,H,4,0,2,2010
6474,2010-03-05,Wigan,Hull,D,47,20,1,2010
6475,2010-05-05,Fulham,Stoke,A,18,39,0,2010
6476,2010-05-05,ManCity,Tottenham,A,25,43,0,2010
6477,2010-09-05,Arsenal,Fulham,H,0,18,2,2010
6478,2010-09-05,AstonVilla,Blackburn,A,1,4,0,2010
6479,2010-09-05,Bolton,Birmingham,H,6,3,2,2010
6480,2010-09-05,Burnley,Tottenham,H,10,43,2,2010
6481,2010-09-05,Chelsea,Wigan,H,13,47,2,2010
6482,2010-09-05,Everton,Portsmouth,H,17,33,2,2010
6483,2010-09-05,Hull,Liverpool,D,20,24,1,2010
6484,2010-09-05,ManUnited,Stoke,H,26,39,2,2010
6485,2010-09-05,WestHam,ManCity,D,46,25,1,2010
6486,2010-09-05,Wolves,Sunderland,H,49,40,2,2010
6487,2014-08-16,Arsenal,CrystalPalace,H,0,15,2,2014
6488,2014-08-16,Leicester,Everton,D,23,17,1,2014
6489,2014-08-16,ManUnited,Swansea,A,26,41,0,2014
6490,2014-08-16,QPR,Hull,A,34,20,0,2014
6491,2014-08-16,Stoke,AstonVilla,A,39,1,0,2014
6492,2014-08-16,WestBrom,Sunderland,D,45,40,1,2014
6493,2014-08-16,WestHam,Tottenham,A,46,43,0,2014
6494,2014-08-17,Liverpool,Southampton,H,24,38,2,2014
6495,2014-08-17,Newcastle,ManCity,A,29,25,0,2014
6496,2014-08-18,Burnley,Chelsea,A,10,13,0,2014
6497,2014-08-23,AstonVilla,Newcastle,D,1,29,1,2014
6498,2014-08-23,Chelsea,Leicester,H,13,23,2,2014
6499,2014-08-23,CrystalPalace,WestHam,A,15,46,0,2014
6500,2014-08-23,Everton,Arsenal,D,17,0,1,2014
6501,2014-08-23,Southampton,WestBrom,D,38,45,1,2014
6502,2014-08-23,Swansea,Burnley,H,41,10,2,2014
6503,2014-08-24,Hull,Stoke,D,20,39,1,2014
6504,2014-08-24,Sunderland,ManUnited,D,40,26,1,2014
6505,2014-08-24,Tottenham,QPR,H,43,34,2,2014
6506,2014-08-25,ManCity,Liverpool,H,25,24,2,2014
6507,2014-08-30,Burnley,ManUnited,D,10,26,1,2014
6508,2014-08-30,Everton,Chelsea,A,17,13,0,2014
6509,2014-08-30,ManCity,Stoke,A,25,39,0,2014
6510,2014-08-30,Newcastle,CrystalPalace,D,29,15,1,2014
6511,2014-08-30,QPR,Sunderland,H,34,40,2,2014
6512,2014-08-30,Swansea,WestBrom,H,41,45,2,2014
6513,2014-08-30,WestHam,Southampton,A,46,38,0,2014
6514,2014-08-31,AstonVilla,Hull,H,1,20,2,2014
6515,2014-08-31,Leicester,Arsenal,D,23,0,1,2014
6516,2014-08-31,Tottenham,Liverpool,A,43,24,0,2014
6517,2014-09-13,Arsenal,ManCity,D,0,25,1,2014
6518,2014-09-13,Chelsea,Swansea,H,13,41,2,2014
6519,2014-09-13,CrystalPalace,Burnley,D,15,10,1,2014
6520,2014-09-13,Liverpool,AstonVilla,A,24,1,0,2014
6521,2014-09-13,Southampton,Newcastle,H,38,29,2,2014
6522,2014-09-13,Stoke,Leicester,A,39,23,0,2014
6523,2014-09-13,Sunderland,Tottenham,D,40,43,1,2014
6524,2014-09-13,WestBrom,Everton,A,45,17,0,2014
6525,2014-09-14,ManUnited,QPR,H,26,34,2,2014
6526,2014-09-15,Hull,WestHam,D,20,46,1,2014
6527,2014-09-20,AstonVilla,Arsenal,A,1,0,0,2014
6528,2014-09-20,Burnley,Sunderland,D,10,40,1,2014
6529,2014-09-20,Newcastle,Hull,D,29,20,1,2014
6530,2014-09-20,QPR,Stoke,D,34,39,1,2014
6531,2014-09-20,Swansea,Southampton,A,41,38,0,2014
6532,2014-09-20,WestHam,Liverpool,H,46,24,2,2014
6533,2014-09-21,Everton,CrystalPalace,A,17,15,0,2014
6534,2014-09-21,Leicester,ManUnited,H,23,26,2,2014
6535,2014-09-21,ManCity,Chelsea,D,25,13,1,2014
6536,2014-09-21,Tottenham,WestBrom,A,43,45,0,2014
6537,2014-09-27,Arsenal,Tottenham,D,0,43,1,2014
6538,2014-09-27,Chelsea,AstonVilla,H,13,1,2,2014
6539,2014-09-27,CrystalPalace,Leicester,H,15,23,2,2014
6540,2014-09-27,Hull,ManCity,A,20,25,0,2014
6541,2014-09-27,Liverpool,Everton,D,24,17,1,2014
6542,2014-09-27,ManUnited,WestHam,H,26,46,2,2014
6543,2014-09-27,Southampton,QPR,H,38,34,2,2014
6544,2014-09-27,Sunderland,Swansea,D,40,41,1,2014
6545,2014-09-28,WestBrom,Burnley,H,45,10,2,2014
6546,2014-09-29,Stoke,Newcastle,H,39,29,2,2014
6547,2014-04-10,AstonVilla,ManCity,A,1,25,0,2014
6548,2014-04-10,Hull,CrystalPalace,H,20,15,2,2014
6549,2014-04-10,Leicester,Burnley,D,23,10,1,2014
6550,2014-04-10,Liverpool,WestBrom,H,24,45,2,2014
6551,2014-04-10,Sunderland,Stoke,H,40,39,2,2014
6552,2014-04-10,Swansea,Newcastle,D,41,29,1,2014
6553,2014-05-10,Chelsea,Arsenal,H,13,0,2,2014
6554,2014-05-10,ManUnited,Everton,H,26,17,2,2014
6555,2014-05-10,Tottenham,Southampton,H,43,38,2,2014
6556,2014-05-10,WestHam,QPR,H,46,34,2,2014
6557,2014-10-18,Arsenal,Hull,D,0,20,1,2014
6558,2014-10-18,Burnley,WestHam,A,10,46,0,2014
6559,2014-10-18,CrystalPalace,Chelsea,A,15,13,0,2014
6560,2014-10-18,Everton,AstonVilla,H,17,1,2,2014
6561,2014-10-18,ManCity,Tottenham,H,25,43,2,2014
6562,2014-10-18,Newcastle,Leicester,H,29,23,2,2014
6563,2014-10-18,Southampton,Sunderland,H,38,40,2,2014
6564,2014-10-19,QPR,Liverpool,A,34,24,0,2014
6565,2014-10-19,Stoke,Swansea,H,39,41,2,2014
6566,2014-10-20,WestBrom,ManUnited,D,45,26,1,2014
6567,2014-10-25,Liverpool,Hull,D,24,20,1,2014
6568,2014-10-25,Southampton,Stoke,H,38,39,2,2014
6569,2014-10-25,Sunderland,Arsenal,A,40,0,0,2014
6570,2014-10-25,Swansea,Leicester,H,41,23,2,2014
6571,2014-10-25,WestBrom,CrystalPalace,D,45,15,1,2014
6572,2014-10-25,WestHam,ManCity,H,46,25,2,2014
6573,2014-10-26,Burnley,Everton,A,10,17,0,2014
6574,2014-10-26,ManUnited,Chelsea,D,26,13,1,2014
6575,2014-10-26,Tottenham,Newcastle,A,43,29,0,2014
6576,2014-10-27,QPR,AstonVilla,H,34,1,2,2014
6577,2014-01-11,Arsenal,Burnley,H,0,10,2,2014
6578,2014-01-11,Chelsea,QPR,H,13,34,2,2014
6579,2014-01-11,Everton,Swansea,D,17,41,1,2014
6580,2014-01-11,Hull,Southampton,A,20,38,0,2014
6581,2014-01-11,Leicester,WestBrom,A,23,45,0,2014
6582,2014-01-11,Newcastle,Liverpool,H,29,24,2,2014
6583,2014-01-11,Stoke,WestHam,D,39,46,1,2014
6584,2014-02-11,AstonVilla,Tottenham,A,1,43,0,2014
6585,2014-02-11,ManCity,ManUnited,H,25,26,2,2014
6586,2014-03-11,CrystalPalace,Sunderland,A,15,40,0,2014
6587,2014-08-11,Burnley,Hull,H,10,20,2,2014
6588,2014-08-11,Liverpool,Chelsea,A,24,13,0,2014
6589,2014-08-11,ManUnited,CrystalPalace,H,26,15,2,2014
6590,2014-08-11,QPR,ManCity,D,34,25,1,2014
6591,2014-08-11,Southampton,Leicester,H,38,23,2,2014
6592,2014-08-11,WestHam,AstonVilla,D,46,1,1,2014
6593,2014-09-11,Sunderland,Everton,D,40,17,1,2014
6594,2014-09-11,Swansea,Arsenal,H,41,0,2,2014
6595,2014-09-11,Tottenham,Stoke,A,43,39,0,2014
6596,2014-09-11,WestBrom,Newcastle,A,45,29,0,2014
6597,2014-11-22,Arsenal,ManUnited,A,0,26,0,2014
6598,2014-11-22,Chelsea,WestBrom,H,13,45,2,2014
6599,2014-11-22,Everton,WestHam,H,17,46,2,2014
6600,2014-11-22,Leicester,Sunderland,D,23,40,1,2014
6601,2014-11-22,ManCity,Swansea,H,25,41,2,2014
6602,2014-11-22,Newcastle,QPR,H,29,34,2,2014
6603,2014-11-22,Stoke,Burnley,A,39,10,0,2014
6604,2014-11-23,CrystalPalace,Liverpool,H,15,24,2,2014
6605,2014-11-23,Hull,Tottenham,A,20,43,0,2014
6606,2014-11-24,AstonVilla,Southampton,D,1,38,1,2014
6607,2014-11-29,Burnley,AstonVilla,D,10,1,1,2014
6608,2014-11-29,Liverpool,Stoke,H,24,39,2,2014
6609,2014-11-29,ManUnited,Hull,H,26,20,2,2014
6610,2014-11-29,QPR,Leicester,H,34,23,2,2014
6611,2014-11-29,Sunderland,Chelsea,D,40,13,1,2014
6612,2014-11-29,Swansea,CrystalPalace,D,41,15,1,2014
6613,2014-11-29,WestBrom,Arsenal,A,45,0,0,2014
6614,2014-11-29,WestHam,Newcastle,H,46,29,2,2014
6615,2014-11-30,Southampton,ManCity,A,38,25,0,2014
6616,2014-11-30,Tottenham,Everton,H,43,17,2,2014
6617,2014-02-12,Burnley,Newcastle,D,10,29,1,2014
6618,2014-02-12,CrystalPalace,AstonVilla,A,15,1,0,2014
6619,2014-02-12,Leicester,Liverpool,A,23,24,0,2014
6620,2014-02-12,ManUnited,Stoke,H,26,39,2,2014
6621,2014-02-12,Swansea,QPR,H,41,34,2,2014
6622,2014-02-12,WestBrom,WestHam,A,45,46,0,2014
6623,2014-03-12,Arsenal,Southampton,H,0,38,2,2014
6624,2014-03-12,Chelsea,Tottenham,H,13,43,2,2014
6625,2014-03-12,Everton,Hull,D,17,20,1,2014
6626,2014-03-12,Sunderland,ManCity,A,40,25,0,2014
6627,2014-06-12,Hull,WestBrom,D,20,45,1,2014
6628,2014-06-12,Liverpool,Sunderland,D,24,40,1,2014
6629,2014-06-12,ManCity,Everton,H,25,17,2,2014
6630,2014-06-12,Newcastle,Chelsea,H,29,13,2,2014
6631,2014-06-12,QPR,Burnley,H,34,10,2,2014
6632,2014-06-12,Stoke,Arsenal,H,39,0,2,2014
6633,2014-06-12,Tottenham,CrystalPalace,D,43,15,1,2014
6634,2014-07-12,AstonVilla,Leicester,H,1,23,2,2014
6635,2014-07-12,WestHam,Swansea,H,46,41,2,2014
6636,2014-08-12,Southampton,ManUnited,A,38,26,0,2014
6637,2014-12-13,Arsenal,Newcastle,H,0,29,2,2014
6638,2014-12-13,Burnley,Southampton,H,10,38,2,2014
6639,2014-12-13,Chelsea,Hull,H,13,20,2,2014
6640,2014-12-13,CrystalPalace,Stoke,D,15,39,1,2014
6641,2014-12-13,Leicester,ManCity,A,23,25,0,2014
6642,2014-12-13,Sunderland,WestHam,D,40,46,1,2014
6643,2014-12-13,WestBrom,AstonVilla,H,45,1,2,2014
6644,2014-12-14,ManUnited,Liverpool,H,26,24,2,2014
6645,2014-12-14,Swansea,Tottenham,A,41,43,0,2014
6646,2014-12-15,Everton,QPR,H,17,34,2,2014
6647,2014-12-20,AstonVilla,ManUnited,D,1,26,1,2014
6648,2014-12-20,Hull,Swansea,A,20,41,0,2014
6649,2014-12-20,ManCity,CrystalPalace,H,25,15,2,2014
6650,2014-12-20,QPR,WestBrom,H,34,45,2,2014
6651,2014-12-20,Southampton,Everton,H,38,17,2,2014
6652,2014-12-20,Tottenham,Burnley,H,43,10,2,2014
6653,2014-12-20,WestHam,Leicester,H,46,23,2,2014
6654,2014-12-21,Liverpool,Arsenal,D,24,0,1,2014
6655,2014-12-21,Newcastle,Sunderland,A,29,40,0,2014
6656,2014-12-22,Stoke,Chelsea,A,39,13,0,2014
6657,2014-12-26,Arsenal,QPR,H,0,34,2,2014
6658,2014-12-26,Burnley,Liverpool,A,10,24,0,2014
6659,2014-12-26,Chelsea,WestHam,H,13,46,2,2014
6660,2014-12-26,CrystalPalace,Southampton,A,15,38,0,2014
6661,2014-12-26,Everton,Stoke,A,17,39,0,2014
6662,2014-12-26,Leicester,Tottenham,A,23,43,0,2014
6663,2014-12-26,ManUnited,Newcastle,H,26,29,2,2014
6664,2014-12-26,Sunderland,Hull,A,40,20,0,2014
6665,2014-12-26,Swansea,AstonVilla,H,41,1,2,2014
6666,2014-12-26,WestBrom,ManCity,A,45,25,0,2014
6667,2014-12-28,AstonVilla,Sunderland,D,1,40,1,2014
6668,2014-12-28,Hull,Leicester,A,20,23,0,2014
6669,2014-12-28,ManCity,Burnley,D,25,10,1,2014
6670,2014-12-28,Newcastle,Everton,H,29,17,2,2014
6671,2014-12-28,QPR,CrystalPalace,D,34,15,1,2014
6672,2014-12-28,Southampton,Chelsea,D,38,13,1,2014
6673,2014-12-28,Stoke,WestBrom,H,39,45,2,2014
6674,2014-12-28,Tottenham,ManUnited,D,43,26,1,2014
6675,2014-12-28,WestHam,Arsenal,A,46,0,0,2014
6676,2014-12-29,Liverpool,Swansea,H,24,41,2,2014
6677,2015-01-01,AstonVilla,CrystalPalace,D,1,15,1,2015
6678,2015-01-01,Hull,Everton,H,20,17,2,2015
6679,2015-01-01,Liverpool,Leicester,D,24,23,1,2015
6680,2015-01-01,ManCity,Sunderland,H,25,40,2,2015
6681,2015-01-01,Newcastle,Burnley,D,29,10,1,2015
6682,2015-01-01,QPR,Swansea,D,34,41,1,2015
6683,2015-01-01,Southampton,Arsenal,H,38,0,2,2015
6684,2015-01-01,Stoke,ManUnited,D,39,26,1,2015
6685,2015-01-01,Tottenham,Chelsea,H,43,13,2,2015
6686,2015-01-01,WestHam,WestBrom,D,46,45,1,2015
6687,2015-10-01,Burnley,QPR,H,10,34,2,2015
6688,2015-10-01,Chelsea,Newcastle,H,13,29,2,2015
6689,2015-10-01,CrystalPalace,Tottenham,H,15,43,2,2015
6690,2015-10-01,Everton,ManCity,D,17,25,1,2015
6691,2015-10-01,Leicester,AstonVilla,H,23,1,2,2015
6692,2015-10-01,Sunderland,Liverpool,A,40,24,0,2015
6693,2015-10-01,Swansea,WestHam,D,41,46,1,2015
6694,2015-10-01,WestBrom,Hull,H,45,20,2,2015
6695,2015-11-01,Arsenal,Stoke,H,0,39,2,2015
6696,2015-11-01,ManUnited,Southampton,A,26,38,0,2015
6697,2015-01-17,AstonVilla,Liverpool,A,1,24,0,2015
6698,2015-01-17,Burnley,CrystalPalace,A,10,15,0,2015
6699,2015-01-17,Leicester,Stoke,A,23,39,0,2015
6700,2015-01-17,Newcastle,Southampton,A,29,38,0,2015
6701,2015-01-17,QPR,ManUnited,A,34,26,0,2015
6702,2015-01-17,Swansea,Chelsea,A,41,13,0,2015
6703,2015-01-17,Tottenham,Sunderland,H,43,40,2,2015
6704,2015-01-18,ManCity,Arsenal,A,25,0,0,2015
